,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
33,2023-11-06,Penn St.-Wilkes Barre,55,Norfolk St.,102,Norfolk St.,15.56640625,-47,-31.43359375
34,2023-11-06,Hampton,80,Howard,92,Howard,14.5390625,-12,2.5390625
35,2023-11-06,Sarah Lawrence,51,Sacred Heart,95,Sacred Heart,12.453125,-44,-31.546875
36,2023-11-06,Central Conn. St.,70,Rhode Island,81,Rhode Island,16.4765625,-11,5.4765625
37,2023-11-06,King (TN),56,ETSU,73,ETSU,19.0,-17,2.0
38,2023-11-06,Toccoa Falls,59,Charleston So.,94,Charleston So.,9.8203125,-35,-25.1796875
39,2023-11-06,Delaware St.,45,Penn St.,79,Penn St.,26.2421875,-34,-7.7578125
40,2023-11-06,Trinity Baptist,54,Stetson,109,Stetson,16.3671875,-55,-38.6328125
41,2023-11-06,Columbia,59,Providence,78,Providence,30.04296875,-19,11.04296875
42,2023-11-06,Johnson (FL),46,Jacksonville,113,Jacksonville,11.98046875,-67,-55.01953125
43,2023-11-06,Ferrum,61,East Carolina,91,East Carolina,21.2333984375,-30,-8.7666015625
44,2023-11-06,Delaware,78,Bucknell,57,Bucknell,12.0625,21,33.0625
45,2023-11-06,Iona,69,Col. of Charleston,71,Col. of Charleston,27.33203125,-2,25.33203125
46,2023-11-06,Queens (NC),73,Marshall,89,Marshall,15.640625,-16,-0.359375
47,2023-11-06,SIUE,47,Dayton,63,Dayton,31.4375,-16,15.4375
48,2023-11-06,Cleveland St.,77,Duquesne,79,Duquesne,26.6796875,-2,24.6796875
49,2023-11-06,Chicago St.,41,Bowling Green,70,Bowling Green,17.30859375,-29,-11.69140625
50,2023-11-06,USC Upstate,53,South Carolina,82,South Carolina,33.142578125,-29,4.142578125
51,2023-11-06,Voorhees,57,South Carolina St.,65,South Carolina St.,10.380859375,-8,2.380859375
52,2023-11-06,Clark Atlanta,71,Mercer,64,Mercer,19.55859375,7,26.55859375
53,2023-11-06,Lafayette,60,Saint Joseph's,81,Saint Joseph's,26.421875,-21,5.421875
54,2023-11-06,Carroll (MT),73,Utah Valley,81,Utah Valley,18.537109375,-8,10.537109375
55,2023-11-06,Delta St.,71,Southeastern La.,90,Southeastern La.,12.2734375,-19,-6.7265625
56,2023-11-06,The Citadel,59,NC State,72,NC State,29.677734375,-13,16.677734375
57,2023-11-06,Champion Chris.,76,UT Martin,104,UT Martin,17.71875,-28,-10.28125
58,2023-11-06,Tarleton St.,50,Virginia,80,Virginia,33.56640625,-30,3.56640625
59,2023-11-06,Oakland,73,Ohio St.,79,Ohio St.,30.6953125,-6,24.6953125
60,2023-11-06,Covenant,44,Chattanooga,89,Chattanooga,20.6328125,-45,-24.3671875
61,2023-11-06,UMass Boston,50,Harvard,78,Harvard,15.484375,-28,-12.515625
62,2023-11-06,Brevard,68,Wofford,85,Wofford,19.03125,-17,2.03125
63,2023-11-06,Missouri St.,59,West Virginia,67,West Virginia,21.6796875,-8,13.6796875
64,2023-11-06,North Dakota St.,80,Western Mich.,76,Western Mich.,13.404296875,4,17.404296875
65,2023-11-06,Holy Cross,71,Siena,73,Siena,4.78125,-2,2.78125
66,2023-11-06,St. Andrews,51,High Point,105,High Point,21.9970703125,-54,-32.0029296875
67,2023-11-06,North Greenville,68,Furman,84,Furman,22.75,-16,6.75
68,2023-11-06,Coastal Ga.,55,North Florida,92,North Florida,15.625,-37,-21.375
69,2023-11-06,Mid-Atlantic Christ.,43,Liberty,103,Liberty,23.49609375,-60,-36.50390625
70,2023-11-06,McNeese,76,VCU,65,VCU,28.125,11,39.125
71,2023-11-06,Malone,58,Kent St.,79,Kent St.,19.515625,-21,-1.484375
72,2023-11-06,Princeton,68,Rutgers,61,Rutgers,25.2890625,7,32.2890625
73,2023-11-06,Ga. Southern,62,Georgia Tech,84,Georgia Tech,23.455078125,-22,1.455078125
74,2023-11-06,UMES,65,Temple,85,Temple,18.798828125,-20,-1.201171875
75,2023-11-06,Coast Guard,48,Quinnipiac,116,Quinnipiac,18.75,-68,-49.25
76,2023-11-06,Merrimack,55,Vermont,67,Vermont,25.1640625,-12,13.1640625
77,2023-11-06,Regent,29,William & Mary,84,William & Mary,12.1591796875,-55,-42.8408203125
78,2023-11-06,Cornell,84,Lehigh,78,Lehigh,13.392578125,6,19.392578125
79,2023-11-06,Manhattan,61,Bryant,59,Bryant,18.36328125,2,20.36328125
80,2023-11-06,FDU,92,Buffalo,86,Buffalo,7.2021484375,6,13.2021484375
81,2023-11-06,S'western Adventist,59,UTRGV,110,UTRGV,8.0,-51,-43.0
82,2023-11-06,Saint Peter's,59,Seton Hall,70,Seton Hall,30.9375,-11,19.9375
83,2023-11-06,Millsaps,70,New Orleans,100,New Orleans,3.828125,-30,-26.171875
84,2023-11-06,American,63,Villanova,90,Villanova,33.583984375,-27,6.583984375
85,2023-11-06,Dallas Christian,54,Northwestern St.,101,Northwestern St.,8.490234375,-47,-38.509765625
86,2023-11-06,Towson,57,Colorado,75,Colorado,35.751953125,-18,17.751953125
87,2023-11-06,Lipscomb,59,Wichita St.,76,Wichita St.,22.4375,-17,5.4375
88,2023-11-06,Georgia St.,87,Belmont,89,Belmont,23.00390625,-2,21.00390625
89,2023-11-06,Wagner,64,Fordham,68,Fordham,19.62890625,-4,15.62890625
90,2023-11-06,Oral Roberts,71,UT Arlington,75,UT Arlington,24.5625,-4,20.5625
91,2023-11-06,Texas St.,66,Little Rock,71,Little Rock,17.3203125,-5,12.3203125
92,2023-11-06,Central Ark.,53,Tulsa,70,Tulsa,18.6328125,-17,1.6328125
93,2023-11-06,William Carey,42,Southern Miss.,64,Southern Miss.,16.71875,-22,-5.28125
94,2023-11-06,Western Ill.,68,UTSA,78,UTSA,15.0078125,-10,5.0078125
95,2023-11-06,UNT Dallas,67,Grambling,82,Grambling,13.0,-15,-2.0
96,2023-11-06,Mississippi Val.,60,LSU,106,LSU,25.7578125,-46,-20.2421875
97,2023-11-06,Boston U.,58,Northeastern,67,Northeastern,17.0,-9,8.0
98,2023-11-06,Wis.-Stout,73,Milwaukee,91,Milwaukee,18.78125,-18,0.78125
99,2023-11-06,Stonehill,44,George Washington,89,George Washington,15.6875,-45,-29.3125
100,2023-11-06,Robert Morris,63,Xavier,77,Xavier,32.10546875,-14,18.10546875
101,2023-11-06,Coppin St.,55,Virginia Tech,100,Virginia Tech,29.275390625,-45,-15.724609375
102,2023-11-06,Eastern Mich.,55,Butler,94,Butler,29.236328125,-39,-9.763671875
103,2023-11-06,Lindenwood,52,Nebraska,84,Nebraska,35.515625,-32,3.515625
104,2023-11-06,Fairfield,70,Boston College,89,Boston College,27.06640625,-19,8.06640625
105,2023-11-06,Navy,48,Campbell,59,Campbell,12.28515625,-11,1.28515625
106,2023-11-06,Marist,71,Army West Point,55,Army West Point,8.173828125,16,24.173828125
107,2023-11-06,Jarvis Christian,66,Lamar University,114,Lamar University,16.2734375,-48,-31.7265625
108,2023-11-06,Eastern Ill.,52,Illinois,80,Illinois,37.953125,-28,9.953125
109,2023-11-06,Southern Ind.,63,Saint Louis,75,Saint Louis,18.6953125,-12,6.6953125
110,2023-11-06,Bethune-Cookman,60,Minnesota,80,Minnesota,29.2255859375,-20,9.2255859375
111,2023-11-06,Binghamton,61,Northwestern,72,Northwestern,31.037109375,-11,20.037109375
112,2023-11-06,Alabama St.,59,Ole Miss,69,Ole Miss,25.560546875,-10,15.560546875
113,2023-11-06,Alcorn,59,Arkansas,93,Arkansas,25.453125,-34,-8.546875
114,2023-11-06,Avila,48,Kansas City,79,Kansas City,13.71875,-31,-17.28125
115,2023-11-06,Midway,58,Murray St.,91,Murray St.,20.060546875,-33,-12.939453125
116,2023-11-06,Bradley,73,UAB,71,UAB,27.265625,2,29.265625
117,2023-11-06,Jackson St.,77,Memphis,94,Memphis,25.38671875,-17,8.38671875
118,2023-11-06,Morehead St.,73,Alabama,105,Alabama,39.361328125,-32,7.361328125
119,2023-11-06,Loyola Maryland,73,Florida,93,Florida,30.681640625,-20,10.681640625
120,2023-11-06,ULM,31,Houston,84,Houston,44.3359375,-53,-8.6640625
121,2023-11-06,FIU,62,UCF,85,UCF,31.228515625,-23,8.228515625
122,2023-11-06,Miami (OH),64,Evansville,72,Evansville,18.5048828125,-8,10.5048828125
123,2023-11-06,Lourdes,56,Illinois St.,75,Illinois St.,19.75,-19,0.75
124,2023-11-06,Green Bay,44,Iowa St.,85,Iowa St.,39.9951171875,-41,-1.0048828125
125,2023-11-06,New Mexico St.,46,Kentucky,86,Kentucky,33.9375,-40,-6.0625
126,2023-11-06,Ark.-Pine Bluff,79,Missouri,101,Missouri,23.265625,-22,1.265625
127,2023-11-06,Elon,78,Wake Forest,101,Wake Forest,32.0625,-23,9.0625
128,2023-11-06,Central Mich.,59,Oklahoma,89,Oklahoma,31.017578125,-30,1.017578125
129,2023-11-06,Mobile,83,South Alabama,74,South Alabama,17.5,9,26.5
130,2023-11-06,Warner Pacific,36,Idaho St.,92,Idaho St.,13.21875,-56,-42.78125
131,2023-11-06,UIW,56,Texas,88,Texas,34.4375,-32,2.4375
132,2023-11-06,Tex. A&M-Commerce,46,Texas A&M,78,Texas A&M,32.15625,-32,0.15625
133,2023-11-06,Kentucky St.,57,Southern Ill.,88,Southern Ill.,24.10546875,-31,-6.89453125
134,2023-11-06,Trinity Christian,61,Valparaiso,100,Valparaiso,13.22265625,-39,-25.77734375
135,2023-11-06,N.C. Central,56,Kansas,99,Kansas,34.25,-43,-8.75
136,2023-11-06,Arkansas St.,76,Wisconsin,105,Wisconsin,35.25,-29,6.25
137,2023-11-06,Life (GA),72,Austin Peay,90,Austin Peay,16.4375,-18,-1.5625
138,2023-11-06,Youngstown St.,62,Louisiana,72,Louisiana,22.4375,-10,12.4375
139,2023-11-06,Ky. Wesleyan,64,Western Ky.,90,Western Ky.,22.708984375,-26,-3.291015625
140,2023-11-06,Fisk,61,Tennessee St.,76,Tennessee St.,15.0234375,-15,0.0234375
141,2023-11-06,Northern Ky.,57,Middle Tenn.,74,Middle Tenn.,13.9453125,-17,-3.0546875
142,2023-11-06,NIU,70,Marquette,92,Marquette,38.9609375,-22,16.9609375
143,2023-11-06,Doane,53,Omaha,85,Omaha,13.833984375,-32,-18.166015625
144,2023-11-06,James Madison,79,Michigan St.,76,Michigan St.,36.78125,3,39.78125
145,2023-11-06,S'western Assemblies,63,SMU,82,SMU,27.2109375,-19,8.2109375
146,2023-11-06,Blue Mountain (MS),60,North Ala.,93,North Ala.,15.2421875,-33,-17.7578125
147,2023-11-06,Dartmouth,54,Duke,92,Duke,40.080078125,-38,2.080078125
148,2023-11-06,Mt. Marty,53,South Dakota,85,South Dakota,8.33984375,-32,-23.66015625
149,2023-11-06,Northwest Indian,63,Montana St.,103,Montana St.,17.326171875,-40,-22.673828125
150,2023-11-06,Abilene Christian,64,Oklahoma St.,59,Oklahoma St.,24.6640625,5,29.6640625
151,2023-11-06,Southern U.,75,TCU,108,TCU,34.333984375,-33,1.333984375
152,2023-11-06,UIC,58,Cincinnati,69,Cincinnati,31.28125,-11,20.28125
153,2023-11-06,McMurry,71,UTEP,120,UTEP,18.8583984375,-49,-30.1416015625
154,2023-11-06,Southeast Mo. St.,67,Grand Canyon,88,Grand Canyon,29.490234375,-21,8.490234375
155,2023-11-06,Jessup ,51,UC Davis,86,UC Davis,22.21875,-35,-12.78125
156,2023-11-06,Nicholls,81,Tulane,91,Tulane,22.9716796875,-10,12.9716796875
157,2023-11-06,St. Thomas (MN),66,California,71,California,23.44140625,-5,18.44140625
158,2023-11-06,Houston Christian,63,BYU,110,BYU,36.8046875,-47,-10.1953125
159,2023-11-06,Akron,81,South Dakota St.,75,South Dakota St.,24.0537109375,6,30.0537109375
160,2023-11-06,Colorado Col.,58,Northern Colo.,87,Northern Colo.,18.546875,-29,-10.453125
161,2023-11-06,Texas Southern,55,New Mexico,92,New Mexico,34.03125,-37,-2.96875
162,2023-11-06,Eastern Wash.,66,Utah,101,Utah,32.3603515625,-35,-2.6396484375
163,2023-11-06,Portland St.,62,Air Force,55,Air Force,13.2578125,7,20.2578125
164,2023-11-06,South Dakota Mines,48,Utah St.,101,Utah St.,30.2890625,-53,-22.7109375
165,2023-11-06,Morgan St.,59,Arizona,122,Arizona,41.0625,-63,-21.9375
166,2023-11-06,Bethesda (CA),59,San Francisco,128,San Francisco,30.408203125,-69,-38.591796875
167,2023-11-06,Kansas St.,69,Southern California,82,Southern California,27.6875,-13,14.6875
168,2023-11-06,Louisiana Tech,73,Colorado St.,81,Colorado St.,29.634765625,-8,21.634765625
169,2023-11-06,CUI,64,Pepperdine,76,Pepperdine,13.5234375,-12,1.5234375
170,2023-11-06,Southern Utah,72,CSU Bakersfield,73,CSU Bakersfield,15.810546875,-1,14.810546875
171,2023-11-06,La Verne,62,Cal Poly,80,Cal Poly,8.75,-18,-9.25
172,2023-11-06,Sam Houston,64,Pacific,57,Pacific,3.46484375,7,10.46484375
173,2023-11-06,Stanislaus St.,28,Saint Mary's (CA),107,Saint Mary's (CA),37.4375,-79,-41.5625
174,2023-11-06,San Fran. St.,57,California Baptist,74,California Baptist,19.5625,-17,2.5625
175,2023-11-06,Cal St. Fullerton,57,San Diego St.,83,San Diego St.,30.14453125,-26,4.14453125
176,2023-11-06,Long Beach St.,73,Portland,78,Portland,11.25,-5,6.25
177,2023-11-06,Denver,87,UC San Diego,95,UC San Diego,22.71875,-8,14.71875
178,2023-11-06,Fresno Pacific,66,Fresno St.,77,Fresno St.,16.90625,-11,5.90625
179,2023-11-06,Idaho,59,Washington St.,84,Washington St.,31.623046875,-25,6.623046875
180,2023-11-06,CSUN,79,Stanford,88,Stanford,24.73046875,-9,15.73046875
181,2023-11-06,Sonoma St.,64,San Diego,68,San Diego,13.78125,-4,9.78125
182,2023-11-06,Saint Francis (PA),44,UCLA,75,UCLA,26.1806640625,-31,-4.8193359375
183,2023-11-06,Bellarmine,57,Washington,91,Washington,26.91796875,-34,-7.08203125
184,2023-11-07,Brescia,41,Jacksonville St.,91,Jacksonville St.,15.03125,-50,-34.96875
185,2023-11-07,Drexel,61,La Salle,67,La Salle,17.400390625,-6,11.400390625
186,2023-11-07,Oakland City,49,App State,87,App State,28.15625,-38,-9.84375
187,2023-11-07,FGCU,63,Indiana,69,Indiana,25.57421875,-6,19.57421875
188,2023-11-07,Stony Brook,74,St. John's (NY),90,St. John's (NY),34.9853515625,-16,18.9853515625
189,2023-11-07,West Va. Tech,72,Eastern Ky.,108,Eastern Ky.,17.34375,-36,-18.65625
190,2023-11-07,UAlbany,71,Massachusetts,92,Massachusetts,27.47265625,-21,6.47265625
191,2023-11-07,Dalton St.,65,Western Caro.,106,Western Caro.,22.03125,-41,-18.96875
192,2023-11-07,Oakwood,46,Kennesaw St.,93,Kennesaw St.,14.9609375,-47,-32.0390625
193,2023-11-07,Goshen,40,Ball St.,101,Ball St.,15.25,-61,-45.75
194,2023-11-07,Le Moyne,57,Georgetown,94,Georgetown,16.974609375,-37,-20.025390625
195,2023-11-07,Mount St. Mary's,53,Maryland,68,Maryland,28.78125,-15,13.78125
196,2023-11-07,St. Thomas (TX),57,Rice,101,Rice,16.2890625,-44,-27.7109375
197,2023-11-07,Presbyterian,68,Vanderbilt,62,Vanderbilt,19.5390625,6,25.5390625
198,2023-11-07,UNI,77,North Texas,83,North Texas,27.25,-6,21.25
199,2023-11-07,North Dakota,68,Iowa,110,Iowa,32.302734375,-42,-9.697265625
200,2023-11-07,UNC Asheville,74,Michigan,99,Michigan,20.71875,-25,-4.28125
201,2023-11-07,Northern N.M.,56,Wyoming,104,Wyoming,17.76171875,-48,-30.23828125
202,2023-11-07,S'western Adventist,46,A&M-Corpus Christi,111,A&M-Corpus Christi,20.5625,-65,-44.4375
203,2023-11-07,Vanguard ,55,Boise St.,89,Boise St.,30.5,-34,-3.5
204,2023-11-07,Purdue Fort Wayne,82,DePaul,74,DePaul,13.033203125,8,21.033203125
205,2023-11-07,Benedictine Mesa,62,Weber St.,96,Weber St.,20.8203125,-34,-13.1796875
206,2023-11-07,Northwest Indian,59,Montana,107,Montana,23.078125,-48,-24.921875
207,2023-11-07,Florida A&M,54,Creighton,105,Creighton,37.306640625,-51,-13.693359375
208,2023-11-07,Auburn,82,Baylor,88,Baylor,37.244140625,-6,31.244140625
209,2023-11-07,Sacramento St.,63,Nevada,77,Nevada,32.2890625,-14,18.2890625
210,2023-11-07,UC Irvine,64,San Jose St.,72,San Jose St.,13.017578125,-8,5.017578125
211,2023-11-07,Westcliff,68,LMU (CA),109,LMU (CA),18.4189453125,-41,-22.5810546875
212,2023-11-07,UC Merced,69,UC Riverside,76,UC Riverside,16.4921875,-7,9.4921875
213,2023-11-08,Fisher,79,Bryant,140,Bryant,18.36328125,-61,-42.63671875
214,2023-11-08,Me.-Presque Isle,59,Maine,111,Maine,17.0703125,-52,-34.9296875
215,2023-11-08,Brevard,44,Winthrop,98,Winthrop,18.28125,-54,-35.71875
216,2023-11-08,Troy,70,Ohio,88,Ohio,21.7978515625,-18,3.7978515625
217,2023-11-08,SUNY Morrisville,86,Cornell,107,Cornell,26.2265625,-21,5.2265625
218,2023-11-08,Goldey-Beacom,68,Delaware,101,Delaware,21.0625,-33,-11.9375
219,2023-11-08,Penn St.-Brandywine,63,FDU,107,FDU,9.298828125,-44,-34.701171875
220,2023-11-08,Canisius,77,Syracuse,89,Syracuse,25.0,-12,13.0
221,2023-11-08,Defiance,41,Cleveland St.,102,Cleveland St.,18.42578125,-61,-42.57421875
222,2023-11-08,Curry,38,New Hampshire,115,New Hampshire,19.1396484375,-77,-57.8603515625
223,2023-11-08,Bucknell,61,Penn,80,Penn,15.9765625,-19,-3.0234375
224,2023-11-08,Fla. Atlantic,75,Loyola Chicago,62,Loyola Chicago,25.876953125,13,38.876953125
225,2023-11-08,Shawnee St.,40,Morehead St.,96,Morehead St.,25.27734375,-56,-30.72265625
226,2023-11-08,Western Ill.,53,SMU,90,SMU,27.2109375,-37,-9.7890625
227,2023-11-08,Monmouth (IL),45,Eastern Ill.,91,Eastern Ill.,11.77734375,-46,-34.22265625
228,2023-11-08,Tex. A&M-Commerce,46,Texas Tech,73,Texas Tech,32.9169921875,-27,5.9169921875
229,2023-11-08,Mt. Marty,66,North Dakota St.,93,North Dakota St.,13.126953125,-27,-13.873046875
230,2023-11-08,Lipscomb,70,Drake,85,Drake,33.4072265625,-15,18.4072265625
231,2023-11-08,Dakota Wesleyan,55,South Dakota St.,83,South Dakota St.,24.0537109375,-28,-3.9462890625
232,2023-11-08,Northern N.M.,60,Northern Colo.,81,Northern Colo.,18.546875,-21,-2.453125
233,2023-11-08,Xavier (LA),62,Alcorn,70,Alcorn,13.0625,-8,5.0625
234,2023-11-08,Lincoln (MO),66,Saint Louis,102,Saint Louis,18.6953125,-36,-17.3046875
235,2023-11-08,Lewis & Clark,72,Portland,89,Portland,11.25,-17,-5.75
236,2023-11-08,Sul Ross St.,49,New Mexico St.,84,New Mexico St.,12.673828125,-35,-22.326171875
237,2023-11-08,Arizona St.,56,Mississippi St.,71,Mississippi St.,30.5205078125,-15,15.5205078125
238,2023-11-08,Jackson St.,61,San Diego,87,San Diego,13.78125,-26,-12.21875
239,2023-11-08,Utah Tech,69,Santa Clara,77,Santa Clara,26.091796875,-8,18.091796875
240,2023-11-08,Prairie View,60,Seattle U,71,Seattle U,24.705078125,-11,13.705078125
241,2023-11-08,Southern U.,85,UNLV,71,UNLV,27.234375,14,41.234375
242,2023-11-09,John Brown,70,Baylor,96,Baylor,37.244140625,-26,11.244140625
243,2023-11-09,Pepperdine,78,UC Davis,79,UC Davis,22.21875,-1,21.21875
244,2023-11-09,Cheyney,52,Morgan St.,100,Morgan St.,8.177734375,-48,-39.822265625
245,2023-11-09,Mid-Atlantic Christ.,46,Hampton,109,Hampton,8.2265625,-63,-54.7734375
246,2023-11-09,Columbia Int'l,58,Presbyterian,100,Presbyterian,13.5888671875,-42,-28.4111328125
247,2023-11-09,Molloy,48,Wagner,83,Wagner,12.1484375,-35,-22.8515625
248,2023-11-09,Northwestern St.,71,Tulane,88,Tulane,22.9716796875,-17,5.9716796875
249,2023-11-09,St. Francis (IL),56,Green Bay,72,Green Bay,20.443359375,-16,4.443359375
250,2023-11-09,North Florida,81,Charleston So.,70,Charleston So.,9.8203125,11,20.8203125
251,2023-11-09,Worcester St.,72,Merrimack,93,Merrimack,16.125,-21,-4.875
252,2023-11-09,ETSU,76,Elon,79,Elon,11.5625,-3,8.5625
253,2023-11-09,Christendom,53,VMI,87,VMI,3.90625,-34,-30.09375
254,2023-11-09,Southern Ind.,51,Michigan St.,74,Michigan St.,36.78125,-23,13.78125
255,2023-11-09,Army West Point,44,Stonehill,57,Stonehill,4.1875,-13,-8.8125
256,2023-11-09,Tarleton St.,82,FIU,65,FIU,13.919921875,17,30.919921875
257,2023-11-09,South Carolina St.,52,South Fla.,96,South Fla.,26.81640625,-44,-17.18359375
258,2023-11-09,Virginia-Lynchburg,54,N.C. Central,107,N.C. Central,15.5283203125,-53,-37.4716796875
259,2023-11-09,American,56,William & Mary,75,William & Mary,12.1591796875,-19,-6.8408203125
260,2023-11-09,Fairfield,80,Rhode Island,93,Rhode Island,16.4765625,-13,3.4765625
261,2023-11-09,Apprentice,56,Norfolk St.,90,Norfolk St.,15.56640625,-34,-18.43359375
262,2023-11-09,James Madison,113,Kent St.,108,Kent St.,19.515625,5,24.515625
263,2023-11-09,Andrews,34,Purdue Fort Wayne,130,Purdue Fort Wayne,22.05859375,-96,-73.94140625
264,2023-11-09,Point Park,56,Robert Morris,66,Robert Morris,13.93359375,-10,3.93359375
265,2023-11-09,Utah Valley,79,Sam Houston,73,Sam Houston,22.376953125,6,28.376953125
266,2023-11-09,Western Ky.,61,Wichita St.,71,Wichita St.,22.4375,-10,12.4375
267,2023-11-09,Howard,85,Georgia Tech,88,Georgia Tech,23.455078125,-3,20.455078125
268,2023-11-09,Lindenwood,47,Iowa St.,102,Iowa St.,39.9951171875,-55,-15.0048828125
269,2023-11-09,Towson,70,Coppin St.,49,Coppin St.,0.4375,21,21.4375
270,2023-11-09,Omaha,60,TCU,82,TCU,34.333984375,-22,12.333984375
271,2023-11-09,Kentucky St.,58,Tennessee St.,83,Tennessee St.,15.0234375,-25,-9.9765625
272,2023-11-09,SFA,62,Middle Tenn.,67,Middle Tenn.,13.9453125,-5,8.9453125
273,2023-11-09,Alabama A&M,67,North Ala.,83,North Ala.,15.2421875,-16,-0.7578125
274,2023-11-09,UHSP,46,Evansville,116,Evansville,18.5048828125,-70,-51.4951171875
275,2023-11-09,Lamar University,67,SMU,78,SMU,27.2109375,-11,16.2109375
276,2023-11-09,Mercer,66,Chicago St.,61,Chicago St.,12.3125,5,17.3125
277,2023-11-09,Florida A&M,54,Nebraska,81,Nebraska,35.515625,-27,8.515625
278,2023-11-09,Champion Chris.,73,Ark.-Pine Bluff,116,Ark.-Pine Bluff,5.5234375,-43,-37.4765625
279,2023-11-09,North Park,67,SIUE,92,SIUE,12.37890625,-25,-12.62109375
280,2023-11-09,LIFE Pacific,73,Southern Utah,108,Southern Utah,16.07421875,-35,-18.92578125
281,2023-11-09,Science & Arts Okla.,72,UTEP,123,UTEP,18.8583984375,-51,-32.1416015625
282,2023-11-09,CSU Bakersfield,59,Southern California,85,Southern California,27.6875,-26,1.6875
283,2023-11-09,CSUN,76,Idaho,73,Idaho,11.2685546875,3,14.2685546875
284,2023-11-09,Cal Poly,76,Denver,97,Denver,16.599609375,-21,-4.400390625
285,2023-11-09,Saint Francis (PA),52,San Francisco,84,San Francisco,30.408203125,-32,-1.591796875
286,2023-11-09,Portland St.,82,UC Santa Barbara,76,UC Santa Barbara,16.1171875,6,22.1171875
287,2023-11-09,New Mexico,58,Saint Mary's (CA),72,Saint Mary's (CA),37.4375,-14,23.4375
288,2023-11-09,Bethesda (CA),72,San Jose St.,117,San Jose St.,13.017578125,-45,-31.982421875
289,2023-11-09,Northern Ky.,67,Washington,75,Washington,26.91796875,-8,18.91796875
290,2023-11-10,Air Force,82,LIU,67,LIU,5.1484375,15,20.1484375
291,2023-11-10,Central Conn. St.,70,Quinnipiac,74,Quinnipiac,18.75,-4,14.75
292,2023-11-10,Liberty,71,Charlotte,59,Charlotte,24.1767578125,12,36.1767578125
293,2023-11-10,Biblical Stud. (TX),55,McNeese,96,McNeese,28.4375,-41,-12.5625
294,2023-11-10,Kennesaw St.,67,Florida St.,94,Florida St.,29.7265625,-27,2.7265625
295,2023-11-10,UMass Lowell,81,Dartmouth,48,Dartmouth,7.0703125,33,40.0703125
296,2023-11-10,Col. of Charleston,72,Duquesne,90,Duquesne,26.6796875,-18,8.6796875
